term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
robe,-0.014956354863275642,-0.01235256241208124,-0.002338890884362887,0.015225324783655425,0.008411049716147255,0.005559712080829419,-0.01468588843589469,-0.025459382568017244,0.017139604080488462,0.018741849417329412
ceremony,-0.012954248461696719,-0.014112251167806754,-0.009138323842419362,-0.004857093335008142,0.019446552921470076,0.00524630210554983,0.003373371740040395,-0.03209971054839672,0.013832025744968468,-0.009866201737243221
violence,-0.0056565869388956695,0.005731254800639446,-0.011588635507351721,0.0017035166106840428,0.03231554185436195,-0.018348413339290087,-0.002594727806670775,-0.010808633435415797,-0.013820530114997932,0.00034416711756766376
cloak,-0.004032261389159455,0.008806238999355981,-0.0051055468907854765,0.013502438557169308,0.01324416448277128,-0.016217483365786555,0.002491209427111965,-0.008864359929663154,-0.019501202119389036,-0.003948985624965767
upright,0.009265436051969287,0.008906011808672374,-0.009019936024937744,-0.01830088778525308,-0.00759925799245223,0.03883251951940105,0.009207961331036022,-0.023574414128220544,-0.01696093974392608,0.0005231293029230287
smoke,-0.005425222748961046,0.007595660302611655,0.008306230876215716,0.013655693177061383,0.0034948211639557985,-0.0010061852619344465,-0.018847616297472423,0.007477922032113793,-0.0018673346620650094,0.04088871916704412
flock,0.00923465046955817,0.006404176566580528,-0.00826064669665774,0.004811109944671475,-0.005574229572942914,0.0014695236554877619,0.007152576844705441,-0.0031182427828566036,-0.0022398469625476173,-0.022648467522182948
assault,-0.002461306836454035,-0.008779604354835636,-0.009386836487235074,0.001550225929810457,0.008570662368188396,0.010442856288540586,-0.009140911952376029,-0.00669834571529452,-0.012380007046590813,0.03365255852328101
nobody,-0.006732952575945502,0.0096732858738557,-0.013086042914707552,0.013106601945063983,0.020450303121018205,-0.0204003835494862,-0.0017767351044248405,-0.00754975433366973,-0.027970231387811906,-0.0010248741593447323
surety,-0.014073896368768556,0.0016629635379608705,-0.01772729061889613,0.013550888411202899,0.014621291202219718,0.0237871575503658,-0.005103635446625431,0.035519739016622025,-0.04836155937024907,0.020651932373785653
picture,0.0007313693198609675,0.003312364892868823,-0.012737106769118989,-0.0021673338357101873,0.010888790464597713,-0.01013182860080472,0.007237066979579685,0.0026049827474371582,0.00932139823766544,0.05302489933606039
abominable,0.006572521555466163,0.002974113769972979,-0.003503551060749132,0.013456198105523011,-0.004779287940294227,-0.0022571110968484923,-0.012063985446075145,-0.005948287931348032,-0.013158580243452067,-0.014370530684720153
expense,0.0033328918467036587,0.0033861162774828563,-0.005965981516073264,-0.021423049105611082,-0.009637005503775116,0.006747461530534639,0.002793885562319814,0.010823045488206715,0.007515070698877375,-0.006579660836931874
apply,-0.004593127627393258,-0.008006063406189208,-0.0010275616154665891,-0.002767541566445245,0.015226977559674077,0.007685038124078852,-0.00039859757751008814,-0.012717659609090978,0.02992704310474767,0.004856779891001848
scale,-0.00884043414197061,0.004573100408200339,-0.012504451895299279,-0.010462298504795494,0.015213315119916597,0.00867333586771667,0.00224389272546894,-0.018508494704314093,0.007805027745266215,0.028015693393062
moist,-0.0011213982416063797,-0.03314098628028722,0.005955863206655057,0.0010503629283447986,0.0019990930711795557,-0.016897370997621872,0.0017951304147241153,-0.03337396963954647,0.02542029459803347,0.013278796461258532
obscure,-0.0007443995065315934,0.0032165872196040822,-0.007153827116216047,0.004737121055081143,0.015884628190042608,-0.01937016385974593,-0.001699482105828734,-0.00962892578105565,-0.01020408447466262,-0.0005883878964379101
barbarous,0.0010883589439486159,0.0016829243606459288,-0.008214519098037344,0.008665131027867532,0.023345241819784923,-0.02375721370174042,0.0015181953541901457,-0.01599179546644057,-0.025590669983864733,-0.018681422424081204
mortality,0.004342146393637818,-0.0028437598721532576,-0.009293974642627949,0.007936724445449433,0.0154703083099239,-0.015418970575148478,-0.006885112418283582,-0.002216305701170939,0.008985131845648038,0.04037535895421592
camp,-0.017364424221435196,-0.028465550411826333,-0.007849558883796542,0.0032462811723763525,0.017390113688891727,-0.004539560673759671,-0.002988757228191715,0.03702183039096281,-0.034748522569278725,0.03707574715152641
goodman,0.005852263738725276,-0.0015310215698825424,0.007690278437140101,0.019586387413265,-0.022830016696342315,-0.0010990360704871134,0.022933581672089972,-0.004473699977946567,0.0009161962996417177,-0.0042007154517398355
future,0.0030171850262666563,-0.002766493631660609,-0.005210892883685574,0.009516520631486808,0.004729818868346052,0.0022273117555509743,-0.013873869988110696,-0.001697082561136253,-0.012231994049616394,0.0009727326090940734
feign,0.0048347728869113284,0.006076694333595709,0.0016304537851801514,-0.007268591636156122,0.013469072076214181,0.02019796883374587,0.0139183186490525,-0.007786795218274107,-0.007304850404828382,0.0012973808013330675
mass,-0.0057066530325975955,0.010208858836487053,0.0016146293234878546,0.03381614748348787,-0.005885459332866818,-0.015188340084535672,0.004198558116312252,-0.01953420154322645,-0.020176627461236177,-0.024868899411745807
german,-0.007555072589405662,-0.010179030656226842,-0.005049462598673782,0.007072636748545627,0.003659270593533773,0.005624850685720022,-0.00818128972428394,0.018002937529177837,-0.019941660452994246,0.010678879410443393
rheum,-0.010778916630987146,0.0030576958358604924,-0.013321283422656168,-0.007661773997554754,0.010522661961020233,-0.027417422919519485,-0.009131653838814447,0.004346464506492433,-0.018608799063442618,0.012333801018302951
beget,0.01794183523346501,0.0035470814482844028,-0.0056413822478664204,-0.0024451010685084015,0.010931044512787836,0.0005653764525259817,-0.007980184906752355,-0.000393941441317943,0.003836620010560531,0.021316399504151585
consort,0.0027068882474714576,0.011220935451011755,0.020296731080266632,-0.014103081545675076,-0.010556527323481607,-0.0006230004651793662,-0.006510133185511333,0.006065000266702847,0.024583985006822837,0.0006450377611371587
inquire,-0.01095540064449159,-0.004241881318762275,-0.012340658785904035,-0.00052413716925214,0.014069749002689536,0.006672821687897354,0.00093635684986037,0.00887638435299875,-0.028129053854026614,0.01222952746406952
countryman,-0.0005943123195848218,-0.019592893023644774,0.0003670077206941927,-0.009167587742211332,0.012544419443186731,0.018140639701446786,0.0006665624018026406,-0.017031282522775096,-0.009444262317035525,0.004284282718235987
madman,0.011735519178772965,0.007211990343833119,0.011129270411412,-0.022908239985716793,-0.015984290836374433,-0.007834241712167485,-0.0075024258644648826,0.0005995116933980128,0.012086486643337625,0.0010427397579232812
limit,-0.010160821696209407,0.0008728358367478452,0.0008693585046179106,-0.008710327154696,-0.0007233153545556572,-0.010493780447244605,-0.004257257920384079,-0.007716886811314859,-0.007783898640658604,0.02348197088640068
restraint,-0.0050665986383176395,-0.004557229554352481,-0.009356333181008253,-0.009566870049076168,0.0027417736632660075,-0.009132682775373257,-0.0011946212027006912,0.00010360262696713126,-0.02605770547239358,0.004669640178942987
whet,-0.0025894711275266163,0.009525291106319842,-0.007981958481834018,-0.009686045584120445,0.01347807698964333,0.01141023940963556,0.005054780984233037,-0.0005012878167090321,0.005864475997249757,0.01797905863819745
flat,-0.005139599157358111,0.0053715019716336935,-0.01126373761288555,0.00309225540880618,0.01803268585787819,0.004272195087463265,-0.00798896811688859,0.009592085003185117,0.002633510433020821,0.02199101582358896
_reads_,0.03646397614284977,-0.0007535651463807399,-0.0027216643966260423,0.013273889662638833,-0.00586532099699412,-0.004162198307968299,-0.013531830182401346,0.005256156691708839,0.002230135036170941,-0.03185685860166438
keen,-0.012479015914430765,0.014627324521678826,-0.017344143595285483,-0.006775741074619962,0.018264246581101054,0.024889355064966177,-6.600360216684778e-05,0.003992663181930651,0.04278499747945731,-0.020674149537268614
coronation,0.011740893186516457,0.004106479661524435,-0.006312656858521458,0.007362026259328574,-0.0005070361687042544,-0.014974441328370397,0.019696572824718806,0.004968881525954244,-0.0008562691427912874,0.005966991944836779
mangled,-0.006147534457052143,0.012460917256711494,0.010436009620819612,0.00596385438033875,0.024806038961003436,-0.017656337631387742,-0.000859991459479014,-0.007160683067913752,-0.012663299203906417,0.001614961845085848
rat,0.0010671146854709776,0.010975689666423948,-0.002463962216807014,-0.001353659201233232,0.009978033697447765,0.014904150101492483,-0.010843220868309179,-0.018698853809646962,0.006968035040116629,0.020971483828841567
willing,-0.006716442702899518,0.0072056651080159425,-0.013760063558350182,-0.0024745038754232403,0.020920608179700803,0.00011226268110872478,0.0003732415657417796,-0.017191172537926635,0.009010140710264644,0.018857786330456098
gentry,-0.00942631041617808,-0.005337956898661847,-0.006965231589667219,-0.0008137890883577081,0.018610298531579035,0.002223365546289052,0.002308109523080814,-0.012964274352146988,0.009359402447767064,0.043443507050972954
bridegroom,-0.0057373853129542175,0.013419744984246428,0.02082539350553079,0.011805037290150278,-0.0005220654839374067,0.006683434375266035,-0.01685316799973689,-0.0071177922604656885,0.006091347052969763,0.009542361269645706
_aside_,0.030156983495919068,0.020829378499465624,-0.025039683162009673,0.03398902476247605,0.1167575473763933,-0.1353502128200066,-0.015554554725496921,-0.05541488748855851,-0.21104071453604017,-0.21969915471088924
survey,0.007167445084595108,-0.0024800478964124724,-0.0058170107041906885,0.007936523026825496,0.004147156784085739,0.00025858040408468326,0.009768660341641838,0.016959786570455083,-8.568758720030468e-05,0.0355701658675151
conquer,0.0047216557755446024,-0.014572840581401876,0.0003158720800046986,0.006990659991542957,0.029534789417054605,-0.03604893828333273,-0.0024145021352239256,-0.03035612480839781,-0.02905270873291778,-0.0245250280284287
sweeter,-0.004280382881607408,0.008947284080742317,-0.0012009159848888511,-0.004217343956930341,0.016214592030128032,0.0191223055570127,0.000376949750730845,-0.020766501392938758,-0.008681996748590723,-0.001301538496157231
fortnight,-0.0006506357778550807,0.006777609787057726,0.004251734953665271,0.005205566825017212,-0.006932804106521886,0.005995501545010001,0.000554338186290542,0.007044980535637026,0.016647374692851265,-0.014762333832628398
dungeon,-0.002232659888345634,-0.011084434788120394,-0.005115779313561305,-0.004869477424325712,0.005235567329621642,0.0036121793615192,0.007549952895826913,-0.0022580385380589563,-0.005123640108951092,0.02816530372173891
dote,-0.009806568812904667,0.003786259000087572,-0.009832173874853993,-0.04423212230092764,-0.021989762592926895,-0.008646575358972293,-0.009210935007519879,0.050734702127437144,0.04916114539555677,-0.05432469735650432
amend,-0.011289791288278134,0.013993611386635078,-0.017949239117641253,0.02783768669651771,-0.0019548317696840107,0.024798482958079626,-0.020905092913508137,-0.004129471572432851,0.03160210249364647,-0.004128726170454393
nobler,-0.013602042911757418,-0.008351103474144226,-0.0016677104930272544,-0.0011153630714209502,0.03066828252436819,-0.01425595344883692,-0.0064802603381426925,-0.032204338872966726,0.02469147572802726,0.04762110574005478
asham,0.005163507862101614,-0.009527752635478623,0.004968222197775181,0.0044893781670324005,0.00677875350784272,-0.0037428303253724243,0.00438753188691773,-0.008877161094172711,0.018837281342812245,0.021569400293870552
accent,-0.004574929563949498,0.010187629006287731,-0.005272465408371164,0.004422283768221867,0.02113773412659023,-0.009446482068968802,-0.007173114410078996,0.007524205022120035,0.010427355062380263,0.012253442604296533
gape,-0.005900571947338733,0.0007160668096177378,-0.00666239641026686,0.0077794580828137215,0.0075081080960740535,-0.018145864819673705,0.012000598485099791,0.004015803472238843,0.007658338399141296,0.013109519610943464
shaft,-0.0014865129205414126,0.00658507557846177,0.00399042608945098,0.002363925910650018,-0.0024061563681909925,0.004577653618654276,0.00288146569783771,0.022420389134593075,0.02122282301973131,0.011942478634345357
unmannerly,-0.0033331028524244055,0.008593161689869157,-0.010707061406964102,0.011472586104582409,0.007362715769025544,0.004585478015644506,-0.01726771979417113,0.026066198775792374,0.009046174012286943,0.03381708332518322
strive,-0.011481431992042579,-0.04191065850248032,-0.0008302297457753771,0.0025180086563196514,0.012549715129264645,0.0020507615795251535,-0.0027437362510427574,0.0022836250051306147,0.000859978185689363,0.024656868966532994
orator,0.008092155606199948,0.007107896463039596,-0.008326241542471195,-0.016104352673082415,0.0044946811175804735,-0.024450675639190938,-0.006752149461145318,0.024896851498087107,-0.02110117695604582,-0.01078924636576813
channel,-0.004554340175185095,0.009993140841081553,-0.011590803992504634,0.030751057488905744,-0.017127073543841388,0.007619255754649269,-0.03169878436214802,-0.00498304758296161,-0.006130814527903246,-0.010397959039660839
naughty,0.004055305109263571,0.0013471891061030477,-0.009315908059236482,-0.00852262304020371,0.0004376737515567004,0.0455120654897051,0.0030000283598900558,-0.0010855722114974048,-0.012586280323626147,0.0076266011157651945
urge,-0.013271191538861193,0.008358974116007582,-0.017848775439759323,0.0019520947334698575,0.028564506848413378,0.0008212083025303909,-0.0022420092261040167,-0.0035281794010488072,-0.017867137327150295,0.016711894224554776
ache,-0.006297832730918453,-0.0051701928775427985,0.0033445708979209106,-0.009937884418413133,-0.01625736133454975,-0.020879731569704,0.003941141774927699,-0.010146804388686339,-0.00304553873952127,-0.0016104036069728813
page,-0.03206495485699975,0.008143481069440866,0.0011135285750433867,0.10768244579221053,-0.07900227735032327,0.0028662062068141054,0.03639769160103695,-0.06098707707948598,0.06955238873140097,0.1259411397701922
traveller,-0.012474496489246714,-0.004819617543121094,-0.012856553851623567,0.026311266105817775,-0.009180231241178512,0.016622112220682186,-0.025446767813954337,-0.027926762314746084,0.0029922505436753505,0.014704962380699389
inheritance,0.0016112124540810944,0.001453090706219337,-0.008618614695213425,0.001721689536825885,0.014482310933773319,-0.01727180425748713,-0.004509089470083751,0.011036957022422998,-0.016370689561791447,0.019070297050623724
stab,-8.849807102058945e-05,0.008758643896376312,-0.009286866349411418,0.013722627294392723,0.0041628866086086645,-0.017182596926212188,-0.01184781972191109,-0.009720083802802757,-0.020233257770653264,-0.008966553848236416
merciful,-0.009183829780096592,0.005001530009612281,-0.001931229453000135,-0.015898209434693278,0.004067885605286273,0.02985060820928461,0.003921509766584274,-0.02263207255718995,-0.020932208003789164,0.008387439612042703
porter,-0.016945366640567238,0.03998399703625243,-0.020762285281110918,-0.03608460567248457,-0.07217843049129131,-0.060267449489661395,-0.034832845589158085,0.02169523976167063,0.06861698687066929,0.21889752508533944
errand,-0.007144742632589713,0.011412963895547428,-0.00048358529539179325,-0.004549772428128885,0.007101978911940237,-0.014014720987877573,-0.002108215669904253,0.007174076652483078,0.00850406356460777,0.021393550017129403
coil,-0.007856414822229787,0.001767053565014135,0.00116339627861916,-0.01415627093094104,-0.008007569144068086,-0.010939037744048122,-0.008376696462895473,0.004521811043604716,0.02665148238106465,-0.006416506642813058
admirable,-0.0030752936718308746,-0.0064496033767016125,-0.004517137683299904,0.0002623248702693583,0.012782637094091505,-0.004956001811313046,-0.00512352549346033,0.0004099900405983632,0.018249488220115406,0.0004108219465202073
rt,-0.0072595795578554705,0.005304455911417281,-0.01487455470981134,0.007735772718763362,0.028686862651363366,-0.004073707063006099,-0.02029205195103882,-0.03525999820797614,-0.01702849096294644,0.014937197152353263
capable,-0.006422297996466018,-0.020878598493890108,-0.00305983372107649,0.00508243318553728,0.008600092688165225,-0.006486443225201821,-0.0011268643009020272,-0.016419565240800793,0.02863101818957038,0.024799678500910752
brawl,-0.0061864049863179504,0.011322625967349275,0.006500450684578128,0.0013745514126010982,-0.005485204090397423,-0.016217730472423617,-0.008059525358233455,-0.0033747940522598297,-0.01800259255302784,0.005123487101567216
err,-0.01131869666063536,-0.008703599844505255,-0.009139344800810719,-0.018246822947157387,0.013541118323012894,0.016556021978867057,-3.1383392366588024e-06,-0.008840913922814336,-0.02365921239828102,0.0019610439974529154
son-in-law,-0.005819681601115923,0.0029782147482085727,0.005659207500229406,0.012383355027425677,0.007779672716529087,-3.5756708788349906e-05,-0.009493703119249962,0.004284126412061566,-0.03046481932352768,-0.006640598214715555
parcel,-0.009618236190637081,-0.01035014708196234,-0.0017668178037668738,0.012924203060798964,-0.022551841579345887,-0.003966731139795306,-0.02776008490079912,-0.02054138335558941,-0.010896652603666254,-0.017288934161000812
compact,0.00974051616105882,0.006866629622556683,-0.007354652317354947,-0.02572804489436627,-0.015565209837108492,-0.023017464940843092,-0.012788404602984504,0.018670588997888777,0.027186819838342813,-0.0001820945015412467
prate,0.00023825107026133105,0.00013869824160087663,-0.005739772089680667,0.0069040760979189935,0.005821746347151182,-0.015793945439856433,0.0030051490226065897,-0.005632097643603153,-0.007683105697903717,0.008355193622093988
chain,-0.04631780257700962,0.08963772094781843,-0.043280721076201345,-0.5028517651600893,-0.4290448620767516,-0.2344285500222384,-0.12084116517495862,0.0025987673904478347,-0.08718496744522974,-0.0391643228877871
monument,-0.024193354183731818,-0.017497510230870914,0.013749506666965965,0.007036957398182674,0.02601807690962211,-0.0474422912770325,-0.004523204238051797,-0.07160277573575625,0.03184887602599007,0.08486383669906496
sham,-0.004837873612886605,0.011809773408361039,0.007081258372184563,-0.014844514149876387,0.004071337976040552,-0.0063234181585004445,-0.0046127452499610585,-0.006763587505524185,-0.00547213064171566,0.009837270363589867
language,-0.008026173461118792,-0.027145807395667413,0.00713002639169461,0.019865285904652412,-0.007049248047149481,0.005609616796515599,-0.013641382621982624,0.0031140733863257134,-0.01666789525158961,0.0005867418953118992
healthful,-0.008882180298478997,-0.007372520826816634,-0.005260567446407582,-0.013813277277590318,0.004244561035628062,-0.010636108311549035,-0.0036816625786806065,-0.017825197540227204,0.01234852858003121,0.00256242362253816
flinty,0.003947344059282542,-0.00029144052321961495,-0.0062872370309770475,-0.001725475041532446,0.009086596722542804,-0.010003549894325937,-0.0063783819082290335,0.011321519935148945,-0.011178402763479336,0.016995824048356086
clown,-0.17155508760626545,-0.8361684990672753,0.141532471973854,-0.024601776148346816,-0.058791123378101745,-0.0814222189009048,-0.014185323567774894,-0.2620314984995712,0.13952826796242157,-0.03203003844510416
jot,-0.0017797721744405874,-0.020582252897557277,-0.0019179961301822772,-0.015186709327056817,0.0009473665942147744,-0.0009245997272189528,-0.0022197999943994553,-0.035645294984032565,0.010242195316572597,-0.0009596407635706137
requite,0.006352577328288217,-0.005193420500292597,-0.007206505084557306,0.009777640891279582,0.023075700989900094,-0.020118671637623042,-0.0008533315710930213,0.022673459215899614,-0.0418043862177831,-0.029530701741552985
heave,0.00036179844752899545,0.011016452954563563,-0.008850810192490607,0.011499864962679261,0.028944543239809623,-0.026204046610062367,-0.01286293430878324,-0.008625152256070799,-0.023783658802332606,-0.021394600268353357
penitent,8.102446525607998e-05,1.7343308408049082e-05,-0.0029917482646846403,-0.010643034984791282,0.002773647106587066,-0.012829969570272715,-0.00973083348025843,-0.016080171435852674,-0.005786447466029309,-0.00695963977370332
sever,0.0007436437527651158,-0.005096034658308247,-0.004625495017492618,-0.019335068099799346,-0.003910973605925371,-0.0003923868534544517,-0.0015519156778315865,0.0006894205518115954,0.023009575505172932,-0.008305026980572413
revive,0.00988085375020367,0.007945095719960854,0.0051661579574817556,0.0022739199179883144,0.02048762902524883,-0.00779050634142499,-0.0031946807590931413,9.907462852828098e-05,-0.012360298719581794,0.004505227063276794
domestic,-0.00024800384203083097,0.006247944722086329,-0.007374340932081357,0.005316940214161577,0.019850963334690632,-0.01312634997347038,-0.007043901212100813,-0.011766973637511861,-0.008516424595823625,0.006446227384238642
doomsday,-0.011082251962174763,-0.006451922496245317,0.0058461246694926,-0.009075969114765835,-0.002521045475896987,-0.026926892930145472,-0.006931100899255355,-0.013949561523700766,0.008674635879943465,0.02888798540219112
rebellion,-0.00650415622165435,0.012418073986759509,-0.020690175528808467,0.031033466970108094,0.026462641031049224,-0.021198841833150486,0.03140996148307269,0.0567976117529531,0.018074747957666032,0.11005341690188764
marvellous,-0.007841849602641443,-0.00010949219751638477,0.0007835191040792262,-0.0034045327317498604,-0.004803316880817041,0.0013338244472574385,0.0024433148318397475,0.023076111138334045,0.028765674631864028,-0.015882994719476223
forlorn,0.014955150497718036,0.003278909922247664,-0.002564301227506328,0.003934067282021078,0.015390329711013133,-0.015227064266997282,0.007122884425572843,0.0007899409725431618,-0.02092953785607702,-0.025715980151690385
marr,-0.0014971173544799505,-0.0008559214394047116,0.0052494292590095195,-0.011781158680302488,-0.0005817926965484301,-0.014172856115218239,-0.008384170851211748,0.0003959190795661951,0.006871616400089636,0.005479754119928485
afflict,0.0092674309980616,0.0006295906118743425,-0.0037111513733332534,0.0011505825563059438,0.013682097637095419,-0.011166920052857245,-0.0017258409746059155,-0.005297270054118914,-0.008527041174281587,-0.0024050542579836026
abode,0.003290595523411756,-0.0009684969329112388,-0.007195150079922296,-0.00011608678197635926,0.016138981949891308,0.0036434942236504117,0.004195496527527472,-0.01028325408065404,-0.008712229663291543,0.007576952857506491
deceiv,-0.006655550297485637,-0.0033088757078552264,-0.00708789663568931,-0.00542503604023992,0.01791247778422787,0.026422240949729548,0.00809744666929904,0.0045784206730710144,-0.020087864880272373,0.010453818624842686
prologue,-0.01581080851105051,0.023176028337231827,-0.013650021274337362,-0.010380419135794385,0.04423475422968899,-0.020017743946657285,-0.016744302382382285,0.07865883311983123,0.16837343392069024,-0.1508620715129272
cloud,0.0036474914178031208,-0.00017310126409931853,-0.002209581409258534,0.01669098337109244,0.03327727757284328,-0.03436140437909047,-0.010028988224533174,-0.03600604423037514,-0.01436364854348416,-0.0291389010553561
wonted,0.004831178649160861,0.005775935512670465,-0.007292631521726282,-0.0019121178632783673,0.013339171660275427,-0.0020586372816295663,0.0026681588579743885,0.013288401919896201,0.039282768535481745,-0.01056613936921695
fray,-0.010267599434146542,0.02160295065184739,0.018300056583405656,-0.001327961124191773,0.02565742098977411,0.0031786521905466376,0.004287837069120242,0.036430449167024426,0.05747659578978885,-0.01599086017773377
injury,-0.013475712638397683,0.01710961840348446,-0.01755176527729384,-0.01461097885603209,0.01853317691572913,-0.017317414965682225,-0.009379379166120276,0.02105120344573867,0.02765078038075511,-0.016232340540478882
succeed,0.0031459931162434725,-0.0033719561881131567,-0.005404513337870039,-0.007464376699123276,0.013764081317578558,0.005361460077129931,0.0008729027265008774,-0.012858610318036593,0.0017417577613646888,-0.001459287917608236
affright,-0.0021335452985746257,0.008276359250685865,-0.007506733285218834,0.007858293849015865,0.020685570071406315,-0.02934770474337294,-0.0011016525359407586,-0.004226637265388113,-0.02324740520204785,-0.04610101014813936
attain,-0.009690402651369223,-0.00040794934870282004,-0.007137342245721257,0.007151236721946219,0.021920748969373228,-0.0031066042525605838,0.004924568097388967,0.016241278536748626,0.007698647687760941,0.012543813921385183
distinguish,-0.0006600440263829283,0.005681504781145235,-0.009504483925032553,-0.021121412370719978,0.008458949393113821,0.014265897990130845,0.0006023520159217955,-0.012801784321549416,-0.016716245329041247,0.008422905064950043
compel,-0.00523626950491242,-0.016015956301371925,0.0015924974023013131,-0.0004105415768029002,0.013118408299132592,-0.00969405441475651,0.0021256747348941834,0.010575658956235596,0.03826580206585497,-0.029437199044344355
hose,-0.00836657468058994,-0.0002792164535980047,-0.007225695864465316,0.019609350872216783,-0.006318807334812361,0.0016173911967643489,-0.02001648600199581,-0.002985909053550902,-0.00755455525241395,0.012973436822042949
quake,-0.0014560803533643235,0.00690761167517063,-0.006969776796951986,-0.0018313261601309004,0.018226156381572434,-0.005749453622919154,-0.004593979025020289,0.019812711069033057,0.028125757552880225,-0.01958200834418464
rear,0.011816998757662294,0.004689282910059227,-0.006540195879966209,-0.003054176854009911,0.011984840432155665,-0.009157163240370681,-0.00929562496458673,0.010328617971988184,0.02032328404840419,-0.010033803128688993
braver,0.00015775312088856403,0.009137796308146193,-0.007782548434712637,0.008863898266122114,0.01903418923378703,-0.013415605303598742,-0.001035643126514811,0.004627100745283038,-0.021241832565701405,0.001407165493027077
park,0.006852907178142643,0.007473820776243929,-0.008135870322310989,0.008629779033984762,0.011468156797117459,-0.008447328934537167,-0.004339745030901902,0.0027533035573764973,-0.00554526912352189,-0.0350137182499295
deck,0.0027433786876399366,0.0026646998545811268,0.007327002622823264,-0.0018108978090043276,0.017019216178008535,0.0011582132456235755,0.0005546487142955972,-0.008808424894602785,-0.013780963851460952,-0.010298878352693604
wonderful,-0.007600677144633987,0.008361287654065852,-0.01078652538856243,0.004583023277729485,0.018060601978313072,-0.005581271722881665,0.006867386631847162,0.0051564361383246065,0.00911754548527851,0.031452420438369995
household,0.012543339450937437,0.004739163695794337,-0.006644978778198004,0.005580848423054788,0.014731470493836241,-0.018775890869913606,0.00392557192512638,-0.003305317463234085,-0.012979828804066876,-0.0009030568573639339
curtain,-0.003924743271002741,0.003467872756453183,-0.0002888578253690931,0.010025759760747445,0.005369098912578569,-0.00586197287753826,0.005358585916259571,-0.006060192335152903,0.00510187484174256,0.04119042782985567
moan,-0.0066565313788552105,0.011810966115016948,-0.010992537599024868,-0.0027235310522717975,0.018881974354874036,-0.007752095814159448,-0.004160751046022982,0.020257060398209494,0.017552714995960467,0.016090657904685682
different,-0.0034707060101175,0.009393652525914066,0.012015246111386711,-0.016727201428666013,-0.0012886658582902891,-0.00037480638794283263,-0.0023686122317362495,0.018187697488050936,0.01185168979074595,-0.004631101166877437
counsellor,-0.006778447648787962,-0.0022539179121821573,0.013956643023203489,0.0037499431900290385,0.015737150064318486,-0.01300099524876013,-0.0010303787890355595,-0.01348268541719375,-0.00999247573661068,-0.015256155937018121
recompense,0.0018346452332249088,-0.001283874042275619,-0.007750637992755527,0.009445155077893548,0.010150789337573856,0.006274630772422458,-0.016038340827067097,0.01942807691862471,0.010316710693520003,0.005200011784248029
corpse,-0.0010659908127285563,0.0028357858275333725,-0.00614699081824229,0.006487501510530748,0.0015483758206542668,-0.006973308118763253,-0.007014920721865138,0.010824157685812182,0.016681204187549648,0.0316973351408682
unruly,-0.0033885044408017645,0.01229933852022104,-0.0008207604992770957,-0.011405476526345232,-0.03369648450690579,-0.01406095143063535,-0.02183064340853162,0.008097901603099467,0.013365102156679612,0.025145315676702994
spark,0.0044949546226908214,-0.00080858036056558,-0.002793278276891801,0.0004591395607926319,0.013382850904417973,-0.012336813405348408,-0.004554485954430508,-0.004894645515841533,0.0034122294765592197,0.0035137478243176586
wilful,-0.0008255566102015676,0.007493071473882809,0.003806911828071471,0.006036565363268468,0.00325790677794737,0.008616670397394919,-0.010215588567979203,0.03312442210229953,0.002842875773735427,-0.005492228002630447
herd,0.0014644683333474235,-0.003118459573150596,-0.008635056898516878,-0.008371802171491227,0.02060204758127082,0.009174109594663426,0.008735922705752292,-0.019257372801164255,-0.013992373302892746,-0.016576986809982215
infant,-0.0012647803427986522,0.011670621596613492,-0.002126828768251176,0.02498128706398467,-0.0006603535292569749,-0.0020072308224531694,-0.016334932443271506,0.007999160901021743,-0.0037989132310925857,-0.003155846693545044
balance,-0.004906141947635387,-0.010208653003744458,-0.0069179165272731736,-0.0018868797485999784,0.0021294003127240745,-0.002206318025749896,0.015543329171098267,-0.014243609399824273,0.006258262770715164,-0.018598714793170608
faction,-0.0005217459783847959,0.0065583988533819875,-0.008806663723747143,0.00309195231305218,0.01753465173811303,-0.020300854126156377,0.0007997149408140005,0.008163556640464724,-0.003770243098543309,0.040698511389266036
nearer,-0.009383095042839571,0.009320692735482347,-0.009600383516803104,0.005694866722330354,0.022220044746659135,-0.015570683192249768,-0.0024657285547680227,-0.0014578582750593497,0.009666787401955885,0.052154990146461945
process,-0.005168920639623895,-0.0008160399588046437,-0.011226510126186385,-0.005445405502804474,0.02165719705155006,-0.0032640469200446746,0.0004110883654020347,-0.012702575013234657,0.0021832367628771736,0.011851672568794568
rapier,-0.008559551633073682,0.011616812462670724,0.016973627594269968,-0.005387702276905417,0.006912004515377175,-0.013796254140070793,-0.007999388984410088,-0.0037644565291882724,-0.0027735451977828588,0.0033812075192185434
complete,0.0022709147935504885,0.006774321405948767,-0.007628809212604452,0.004589685708100204,0.014851551829108363,-0.02043993502904544,-0.01229826498129337,-0.0005603795700373929,-0.015633558584973083,-0.007885348929374541
forc,0.0033219296830458646,-0.007385570955143648,-0.0038818507638061087,-0.018505609568427107,-0.005252864558966592,0.002106349231190402,0.0054496575119707055,-0.020072202640615412,0.0073123774475786696,0.0019993765289432848
